gene,p_model,coef_log_constraint,p_log_constraint,coef_log_pathogenicity,p_log_pathogenicity,coef_pLoF_indicator,p_pLoF_indicator,coef_missense_indicator,p_missense_indicator,coef_constant,p_constant,filename,phenocode,description
GOT1,2.093154727706442e-31,2.686720189786346,0.0463571345862093,-0.8238911641446924,1.714965453343397e-20,-2.592397305014653,5.094841544695588e-18,-0.7235977793054508,4.484291011868795e-16,0.5415619814467016,1.4802670621995808e-10,30650.unified.tsv.gz,30650,Aspartate aminotransferase
SH3TC1,7.651798474316613e-07,-0.1550069825411698,0.7080114190812992,0.06547015434188,1.2929429664394524e-05,-0.0042665799846065,0.8103015468790772,0.0563921534313651,2.3556641611711586e-08,-0.0528882117096991,3.446726849674731e-05,30650.unified.tsv.gz,30650,Aspartate aminotransferase
SLC30A10,5.503899773099589e-13,-0.1838555076125176,0.5612793574484445,0.1613190539311801,4.398109233937106e-11,-0.1092292338210912,0.4775852019515814,0.1136992600865521,0.0027620657149,-0.1318781208869771,0.0001161797802103,30650.unified.tsv.gz,30650,Aspartate aminotransferase
SNX8,2.253371935141645e-08,-0.434898281834808,0.1792737104177784,0.0749281887752549,7.757436728673327e-09,0.1001291825824345,0.5430737341729208,0.033504463671129,0.0008931081677226,-0.0444662369134438,0.0063665794619499,30650.unified.tsv.gz,30650,Aspartate aminotransferase
TM6SF2,1.808781390451433e-07,-1.5297285702190728,0.0168993034446807,0.0798793312253489,2.418440911173536e-05,0.1859282794697645,0.0493216145937668,0.0623431635749963,9.848295320047655e-05,-0.0311614271756946,0.1404025744123233,30650.unified.tsv.gz,30650,Aspartate aminotransferase
PCDHGA1,4.639909757119626e-17,1.6699187129349278,0.5764083833678451,-0.2030822222988798,7.819335038187905e-12,0.3165183148517683,0.1480402033547871,-0.0920456019991402,0.0007131509472709,0.1216769986923959,0.0001718053671731,25884.unified.tsv.gz,25884,Volume of grey matter in Pallidum (left)
PCDHGA1,4.2421758226537847e-08,-8.263918759186819,0.0123138309959909,0.1871537003767994,8.057807472170618e-09,0.1078708886301507,0.6709691917342011,0.0976533000400708,0.0012780970467532,-0.02078747692227,0.5578446658454876,25304.unified.tsv.gz,25304,Mean L3 in medial lemniscus on FA skeleton (right)
ARL15,7.69643108492655e-10,47.57382923550654,4.092896521444728e-09,-0.6928653241837572,1.3651986127940846e-09,0.0,,-0.0636795794357719,0.0072577042964581,-0.0794498881764844,0.0043518388866538,25239.unified.tsv.gz,25239,Mean L1 in fornix cres+stria terminalis on FA skeleton (left)
PCDHA1,3.008685208630662e-11,11.359611367142747,4.836256178228517e-07,-0.063120428104611,0.0001617524312017,0.0,,-0.007292573377592,0.8580435700259705,-0.0856864302119568,0.0441295846442588,25239.unified.tsv.gz,25239,Mean L1 in fornix cres+stria terminalis on FA skeleton (left)
ARL15,3.728095705381749e-08,-6.199789175232245,0.0010056350076242,-0.7056240455262583,1.42667458450596e-08,0.0,,-0.7487863402396303,6.023735407271409e-07,0.84765012160574,5.323159519386288e-07,25597.unified.tsv.gz,25597,Weighted-mean L2 in tract acoustic radiation (right)
PCDHGA1,6.235833520264888e-12,-12.36928389344335,0.0003674408083296,-0.0779836939813771,0.018966965243598,-0.3083256982155176,0.2463084267327132,-0.0512341573692675,0.1078862537511519,0.189180426639159,6.892577925092296e-07,25597.unified.tsv.gz,25597,Weighted-mean L2 in tract acoustic radiation (right)
ARL15,4.437660385955034e-09,-41.47345127960729,5.458570539494831e-09,-0.2504701320553989,1.479124674045501e-07,0.0,,1.3253793174391584,2.0484645181375053e-09,-0.0762298228777558,0.0036941185240814,25904.unified.tsv.gz,25904,Volume of grey matter in Crus II Cerebellum (vermis)
BTAF1,5.826888403318921e-07,14.9341474513101,7.049640022248667e-05,0.1941751345022297,0.000177383061988,0.0,,0.1765775269456163,0.1478764219454471,-0.4565070384182624,0.0006000955898292,25904.unified.tsv.gz,25904,Volume of grey matter in Crus II Cerebellum (vermis)
PCDHA10,1.9876154119820622e-10,-16.036043756770226,7.319255001691956e-09,0.0050859367204187,0.8372697907468837,-0.2789540482397508,0.1446865046158465,-0.0088802024501379,0.8229155313576967,0.200628590242704,4.681042606222316e-07,25848.unified.tsv.gz,25848,"Volume of grey matter in Parahippocampal Gyrus, anterior division (left)"
ADAMTSL2,1.0972305934592948e-07,0.165118482938713,0.2878383120609191,-0.066396438756063,2.8756026888591536e-05,-0.1434921875785115,0.0584851033163408,-0.0614285971779548,1.3738505807425077e-08,0.0515925199210026,3.068765507241799e-05,WCadjBMI_custom.unified.tsv.gz,WCadjBMI_custom,Waist circumference adjusted for body mass index (WCadjBMI)
CRISPLD2,5.0468975211464914e-08,0.189555371834941,0.3169554087435725,-0.0264084174861607,2.2856455786120607e-08,-0.1280449878414826,0.0040774172695651,-0.002759201030415,0.8404138641165848,0.0131596575423031,0.3198443877126634,WCadjBMI_custom.unified.tsv.gz,WCadjBMI_custom,Waist circumference adjusted for body mass index (WCadjBMI)
INSR,1.5260232939086063e-08,0.1960998087194099,0.0471632716897337,-0.0421357037080892,6.063234087373082e-05,-0.2801121191059938,1.817563182677684e-05,-0.032879846274298,0.0001227993883261,0.0270860172385296,0.0020410866081914,WCadjBMI_custom.unified.tsv.gz,WCadjBMI_custom,Waist circumference adjusted for body mass index (WCadjBMI)
NIM1K,1.6065680033545152e-08,-0.7879211419907524,0.1920059336606907,-0.0559452578901388,2.863314200127485e-06,-0.0821763708052044,0.0008929917218879,-0.0455819577402358,6.260618800022664e-05,0.054773700330211,3.7189292720070096e-06,WCadjBMI_custom.unified.tsv.gz,WCadjBMI_custom,Waist circumference adjusted for body mass index (WCadjBMI)
NPR2,1.3131166112791975e-09,-0.1592069428603675,0.2124211843712851,-0.0408832574325076,1.4948295187849446e-05,-0.4964695034167115,1.8209316635845376e-07,-0.0145516181585882,0.4865171468063031,0.0134230464140263,0.4432600724124149,WCadjBMI_custom.unified.tsv.gz,WCadjBMI_custom,Waist circumference adjusted for body mass index (WCadjBMI)
PCDHGA10,4.3183400881488e-12,0.1075910541447619,0.3944261494046613,0.0562110574735043,1.6280970579201247e-11,0.0370784944813991,0.0252096190872563,0.075083725454497,2.1349908672076177e-07,-0.0826408950039215,4.102806795088481e-09,WCadjBMI_custom.unified.tsv.gz,WCadjBMI_custom,Waist circumference adjusted for body mass index (WCadjBMI)
PNPLA2,2.5250617165578353e-09,-0.0451249688906441,0.7812647317356545,0.0453221531634414,7.2368167043434295e-09,0.0258905873180617,0.6207325379826601,0.0304700950343954,1.773285054088704e-05,-0.0430479678915269,7.47667245627213e-09,WCadjBMI_custom.unified.tsv.gz,WCadjBMI_custom,Waist circumference adjusted for body mass index (WCadjBMI)
SCUBE3,8.838126527425448e-08,-0.0657983453034816,0.6205350788532202,-0.0467855968044462,1.5222756323673202e-06,-0.3002963839803027,0.000610603596174,-0.0081438861076462,0.3610784681028279,0.019547091536419,0.0277758066675522,WCadjBMI_custom.unified.tsv.gz,WCadjBMI_custom,Waist circumference adjusted for body mass index (WCadjBMI)
PCDHGA1,4.485261196830681e-12,2.189854724241549,0.5867146698391721,-0.2228047479195429,2.0398937982537496e-08,0.0123645196813322,0.9683070212308268,-0.1549709123044885,4.373510925290159e-05,0.1295845482743237,0.0034008485626459,25240.unified.tsv.gz,25240,Mean L1 in superior longitudinal fasciculus on FA skeleton (right)
PCDHGA10,4.741879404321982e-25,0.2216074500858128,0.5550121171514806,-0.4263019133146223,2.1450278503092952e-27,0.1489799872650525,0.1210779746050781,0.0026590823236543,0.9731287454546438,0.0552254156046671,0.4478348456261829,25240.unified.tsv.gz,25240,Mean L1 in superior longitudinal fasciculus on FA skeleton (right)
UGT1A1,4.793523058061617e-09,2.5095301456600803,2.795906904707009e-05,0.156612815928728,5.26188607247545e-08,0.4737068456078538,0.5764972645393722,-0.0398812253301248,0.6327148386194625,-0.0692282437790484,0.3751458934944381,25240.unified.tsv.gz,25240,Mean L1 in superior longitudinal fasciculus on FA skeleton (right)
PCDHA1,8.78589993731298e-07,-10.749453983707989,1.973169105419705e-05,-0.0872954314906872,5.31684979087314e-06,0.0,,0.0559633031507783,0.227706145926672,0.1176909568759117,0.014983480144462,25466.unified.tsv.gz,25466,Mean ISOVF in posterior corona radiata on FA skeleton (right)
PCDHGA10,3.4691300991803236e-09,-0.0113899570480985,0.9739398439727202,-0.2115363549159303,2.3331697956880367e-11,-0.0322675227561382,0.7150493706808845,-0.0579967611806273,0.4274756820542912,0.0889404827646317,0.1873610020836069,25466.unified.tsv.gz,25466,Mean ISOVF in posterior corona radiata on FA skeleton (right)
RNF187,9.603982771426837e-07,22.24369948188885,0.0183796713014458,-0.8121262904181702,9.180440472845977e-08,-1.2210303139362886,0.0195176386393199,-0.1514930975527951,0.4046759400324204,0.0259348370744183,0.920264000443304,25466.unified.tsv.gz,25466,Mean ISOVF in posterior corona radiata on FA skeleton (right)
UGT1A1,1.558989296813433e-09,-3.67672280685428,8.19549391834175e-07,0.1550730577464182,1.1207268337873602e-05,1.7734924680966226,0.0920834429742095,-0.0996072948501061,0.3327325720300933,-0.0062563567007871,0.9480342618347426,25466.unified.tsv.gz,25466,Mean ISOVF in posterior corona radiata on FA skeleton (right)
UGT1A1,3.6409923111103015e-16,5.485800579894515,1.2238641609098051e-13,-0.1453285526858105,2.028987727460062e-05,0.6082185045088315,0.5491157859003966,0.275393422259832,0.0049111893570424,-0.05669799536372,0.5314267684228127,25038.unified.tsv.gz,25038,Median T2star in accumbens (left)
ADAMTS3,1.3384432429087454e-13,-0.1431788206839782,0.0784479328943149,0.0250193454338324,2.7178481239272536e-05,0.3831740127503346,1.926781754260404e-09,0.0473223808645582,2.199105340952526e-06,-0.0307771615934925,0.0028677422855698,FFMIadjBMI_custom.unified.tsv.gz,FFMIadjBMI_custom,Fat free mass index adjusted for body mass index (FFMIadjBMI)
ADAMTSL2,3.573465137340886e-10,-0.2830569468733169,0.0321424201666293,0.0563716213978579,2.732975599666926e-05,0.2463566263553935,0.0001314147086464,0.0523782922173816,9.857313661619176e-09,-0.0418301988977874,6.194968921351384e-05,FFMIadjBMI_custom.unified.tsv.gz,FFMIadjBMI_custom,Fat free mass index adjusted for body mass index (FFMIadjBMI)
ANGPTL2,3.4683359795299165e-07,-0.0280782532700558,0.831503845657043,0.059205193580806,3.3661647748646648e-06,0.2293801230158796,0.0009988526050289,0.0512516251577637,0.0002687915586193,-0.0406816000203668,0.0019302140447589,FFMIadjBMI_custom.unified.tsv.gz,FFMIadjBMI_custom,Fat free mass index adjusted for body mass index (FFMIadjBMI)
COL8A2,1.1851304379260302e-16,-0.3458272493103194,0.2337007863372073,-0.0739770809855456,5.516917486665712e-07,-0.3425333445235438,3.042186007141701e-07,-0.0795257198509002,7.097635977123429e-14,0.0601941844154643,3.012063810946133e-07,FFMIadjBMI_custom.unified.tsv.gz,FFMIadjBMI_custom,Fat free mass index adjusted for body mass index (FFMIadjBMI)
CPXM2,2.86317782504977e-08,0.2831526901882118,0.0167051616517927,-0.026296535649145,1.7745835211908217e-05,-0.0931906762520359,0.0001415816407652,-0.0147864184871509,0.003549450375399,0.0150568397832643,0.0031474364981492,FFMIadjBMI_custom.unified.tsv.gz,FFMIadjBMI_custom,Fat free mass index adjusted for body mass index (FFMIadjBMI)
EML4,1.9879241910347343e-11,0.2178440964061186,0.044640865216078,0.0453984867438645,8.669384441558215e-07,0.1494871102784739,0.0008218531933153,0.0414000881840341,8.660014680189517e-06,-0.0334978417639753,1.1005234864097972e-05,FFMIadjBMI_custom.unified.tsv.gz,FFMIadjBMI_custom,Fat free mass index adjusted for body mass index (FFMIadjBMI)
FBN2,1.4117042795960249e-18,0.0050501493639494,0.9270945876242728,-0.0397838837706712,3.1051892424679785e-12,-0.3768069039069964,4.3440235434542227e-10,-0.0291563042313136,2.6223192540518256e-10,0.0328675113258149,2.001430232877062e-11,FFMIadjBMI_custom.unified.tsv.gz,FFMIadjBMI_custom,Fat free mass index adjusted for body mass index (FFMIadjBMI)
PKD1,8.58341792145632e-07,0.0317225062510948,0.6125240001080681,0.0339547941144433,1.1947567020593756e-06,0.0837092470238047,0.0587145260591347,0.0226069822184651,6.122893030026251e-08,-0.0238812548987119,5.005283655218052e-06,FFMIadjBMI_custom.unified.tsv.gz,FFMIadjBMI_custom,Fat free mass index adjusted for body mass index (FFMIadjBMI)
PPARG,1.9922591094990684e-09,0.6512295870691555,0.0093854279585462,0.0781897942129492,5.4285917329553e-05,0.3860933520217797,0.0085607331693226,0.0923548425740019,5.692203023466317e-05,-0.0628928009099482,0.0001131303073132,FFMIadjBMI_custom.unified.tsv.gz,FFMIadjBMI_custom,Fat free mass index adjusted for body mass index (FFMIadjBMI)
SCN10A,2.063445568981756e-11,-0.071338706798034,0.3666564526339771,0.0179318089408083,1.6602812678228795e-09,0.0806578703004511,2.1764301097375528e-05,0.0142568593544672,2.6722102699482462e-05,-0.0109408004840503,0.002073240171122,FFMIadjBMI_custom.unified.tsv.gz,FFMIadjBMI_custom,Fat free mass index adjusted for body mass index (FFMIadjBMI)
STAB1,1.1715621211037902e-09,-0.0225930790517043,0.725760275012356,0.045524226174604,1.8338854310090807e-06,0.0710091533629555,1.788098931234015e-06,0.0333613072627794,4.051936919804349e-07,-0.0395682764477296,1.0994820486660913e-07,FFMIadjBMI_custom.unified.tsv.gz,FFMIadjBMI_custom,Fat free mass index adjusted for body mass index (FFMIadjBMI)
THBS4,7.059636857128262e-14,0.1606616196099174,0.1196156192436021,0.0311804091390035,2.0272071046526974e-13,-0.0290697548777398,0.4015098973252685,0.0296010287491858,0.0029252369542171,-0.0319749299409373,0.0009858825558593,FFMIadjBMI_custom.unified.tsv.gz,FFMIadjBMI_custom,Fat free mass index adjusted for body mass index (FFMIadjBMI)
VEGFC,1.4713659410527148e-08,0.1099242775530459,0.2772370662447649,0.0996206446669058,2.631676611771911e-07,0.6177888833409286,5.91716494969465e-05,0.042604846157118,0.0162469202667431,-0.0662755996382501,0.001672998683968,FFMIadjBMI_custom.unified.tsv.gz,FFMIadjBMI_custom,Fat free mass index adjusted for body mass index (FFMIadjBMI)
FNDC5,2.4067815413843795e-09,-15.38901875353196,4.301172843454167e-05,-0.4809792474026326,6.158287126280337e-07,0.0,,0.2044810021314587,0.1103346964518096,0.5487438719030476,2.870474916515868e-05,25483.unified.tsv.gz,25483,Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (left)
PCDHGA1,2.3469203243003458e-07,-13.655839110866903,0.0002797016123643,-0.0243484336204086,0.4967127526583835,0.2917506509770919,0.3105375286025584,-0.0405166895119348,0.2346515497805469,0.203575700874468,6.547305795922024e-07,25483.unified.tsv.gz,25483,Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (left)
UGT1A1,1.1762294122513157e-12,-0.954301944678522,0.168080377519703,0.2626309517463954,3.1988240232232073e-14,-0.5485238688948265,0.5816220427456651,0.0152530381080835,0.8745661519225467,-0.2711152544271289,0.0028495361779893,25483.unified.tsv.gz,25483,Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (left)
PCDHGA1,1.267876683941621e-08,14.29934455310969,8.712202101480527e-06,-0.0077912778388917,0.8096999337740551,-0.0091678327814515,0.9656043572414807,0.0330664843410105,0.2291018535770364,-0.1366216274523437,2.5590687663193265e-05,12685.unified.tsv.gz,12685,Total peripheral resistance during PWA
PCDHGA10,9.454028198905067e-10,-0.4448941469548806,0.2294079783076171,-0.2178053618784596,6.845475079585589e-11,-0.0144379102922455,0.8775622699489312,-0.1742856415646406,0.0256309525599312,0.2034400267035632,0.0049017616812897,25169.unified.tsv.gz,25169,Mean MO in anterior limb of internal capsule on FA skeleton (left)
UGT1A1,4.282560326055902e-07,-0.3968271242601435,0.4513197368870204,0.1461642005465906,1.38592502189645e-08,-0.5838068591308845,0.4410132354427666,0.0286906631154975,0.6990637694838395,-0.0201716656383541,0.7711338556206202,25169.unified.tsv.gz,25169,Mean MO in anterior limb of internal capsule on FA skeleton (left)
PCDHA1,1.2505860573246218e-08,14.971439252928,7.4235297726192305e-09,0.0068535411880755,0.7121327139411435,0.0,,0.0678097206587051,0.143398729470629,-0.1827852660226391,0.0001828717445031,25021.unified.tsv.gz,25021,Volume of amygdala (left)
EPS8L2,1.8484410469316256e-10,1.311359402521885,1.7780068351915379e-10,-0.0093115568193749,0.0152012457585788,0.0048001570538944,0.8290519990406605,0.0284845956481335,0.0026281582669013,-0.0407256965185986,1.7901365012189667e-05,2296.unified.tsv.gz,2296,Falls in the last year
SPAST,2.0549508186000606e-07,-0.2180798487674999,0.1017216013379667,0.1094072291527241,2.0362059039594027e-05,0.5091140345321667,9.704806618139265e-06,0.0492539419143382,0.0013232869041648,-0.062813892165573,0.0009860268203701,2296.unified.tsv.gz,2296,Falls in the last year
PCDHGA10,6.667512255031741e-12,0.2041591371203192,0.6240698633330994,-0.2864197115393817,1.11032952455672e-13,0.1124729142345506,0.2886787531097911,-0.0716519245847518,0.4126329582758463,0.0695072002471809,0.3882395763482433,25276.unified.tsv.gz,25276,Mean L2 in posterior thalamic radiation on FA skeleton (right)
APOB,5.444674181044049e-28,-0.0272143536384775,0.8296118403920897,0.028992960781449,3.189747423156292e-05,0.3891143108107794,9.724017365516941e-27,0.0126299858200071,0.0855566689765925,-0.0115240103541668,0.1506951956183541,30660.unified.tsv.gz,30660,Direct bilirubin
GYS2,9.439227824035328e-07,3.9634190392868014,8.103408464525492e-09,0.0192200162495013,0.0241947382342068,0.0154631056930917,0.8151101407852744,-0.0200035076348567,0.584179782851111,-0.0812844061263339,0.0350460806853717,30660.unified.tsv.gz,30660,Direct bilirubin
MROH2A,6.347119943000886e-30,-0.8841556801604753,0.0002552787504213,-0.0145900466775049,0.1822941327314647,0.05264889777655,0.1923423741397795,0.133505741397947,1.3884806441882794e-23,-0.1426107964360295,1.2962883692034555e-24,30660.unified.tsv.gz,30660,Direct bilirubin
PIEZO1,1.0754640490209468e-08,-0.5237499956926345,0.1403308373543023,0.019340813937032,4.667026665076524e-07,-0.0383328639122404,0.2519341509929128,0.0218918958167483,2.006956420551365e-05,-0.0105834432260777,0.0659583101025416,30660.unified.tsv.gz,30660,Direct bilirubin
SAG,7.632997726391599e-08,-2.0798468538737755,8.258016678095855e-07,0.0364388539850693,0.3993649306601476,-0.3860197591595677,0.0046052247021344,0.069455085124983,0.0447786346122687,-0.0080751156767147,0.811610222226545,30660.unified.tsv.gz,30660,Direct bilirubin
